"paper_id","run_at","success","error","elapsed_ms","download_ms","llm_ms","column_ms","n_files","n_data_files","n_agg_dirs","n_raw","n_nonraw","n_columns","n_src_files"
"0956797614548726",NA,"FALSE","no_links: paper 0956797614548726 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614548875",NA,"FALSE","no_links: paper 0956797614548875 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614548876",NA,"FALSE","no_links: paper 0956797614548876 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614548877",NA,"FALSE","no_links: paper 0956797614548877 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614549209",NA,"FALSE","no_links: paper 0956797614549209 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614549774",NA,"FALSE","no_links: paper 0956797614549774 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614550327",NA,"FALSE","no_links: paper 0956797614550327 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614550878",NA,"FALSE","no_links: paper 0956797614550878 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614551004",NA,"FALSE","no_links: paper 0956797614551004 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614551161",NA,"FALSE","no_links: paper 0956797614551161 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614551162",NA,"FALSE","no_links: paper 0956797614551162 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614551370",NA,"FALSE","no_links: paper 0956797614551370 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614551371",NA,"FALSE","no_links: paper 0956797614551371 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614551372",NA,"FALSE","no_links: paper 0956797614551372 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614551573",NA,"FALSE","no_links: paper 0956797614551573 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614551750",NA,"FALSE","no_links: paper 0956797614551750 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614551970",NA,"FALSE","no_links: paper 0956797614551970 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614552081",NA,"FALSE","no_links: paper 0956797614552081 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614552499",NA,"FALSE","no_links: paper 0956797614552499 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614552795",NA,"FALSE","no_links: paper 0956797614552795 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614552828",NA,"TRUE",NA,42258,18804,7828,15516,7,2,0,0,2,256,"2"
"0956797614553009",NA,"TRUE",NA,68896,56376,9287,3038,23,3,0,0,3,106,"3"
"0956797614553121",NA,"TRUE",NA,213300,156050,29338,27822,76,10,0,0,10,368,"10"
"0956797614553235",NA,"FALSE","no_links: paper 0956797614553235 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614553944",NA,"TRUE",NA,20671,14254,5052,1130,10,5,0,0,5,26,"5"
"0956797614553945",NA,"FALSE","no_links: paper 0956797614553945 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614553946",NA,"TRUE",NA,13261,9331,3838,4,4,0,0,0,0,0,"0"
"0956797614553947",NA,"FALSE","no_links: paper 0956797614553947 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614554265",NA,"FALSE","no_links: paper 0956797614554265 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614554955",NA,"TRUE",NA,90595,59410,13191,17836,38,3,0,0,3,105,"3"
"0956797614555725",NA,"FALSE","no_links: paper 0956797614555725 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614555726",NA,"FALSE","no_links: paper 0956797614555726 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614555727",NA,"FALSE","no_links: paper 0956797614555727 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614556283",NA,"FALSE","no_links: paper 0956797614556283 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614556320",NA,"FALSE","no_links: paper 0956797614556320 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614556776",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797614556776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614556777",NA,"FALSE","no_links: paper 0956797614556777 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614557866",NA,"FALSE","no_links: paper 0956797614557866 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614557867",NA,"TRUE",NA,134913,106860,7936,19838,17,3,0,0,3,2037,"3"
"0956797614557868",NA,"FALSE","no_links: paper 0956797614557868 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614558717",NA,"FALSE","no_links: paper 0956797614558717 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614558718",NA,"FALSE","no_links: paper 0956797614558718 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614558719",NA,"FALSE","no_links: paper 0956797614558719 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614559284",NA,"FALSE","no_links: paper 0956797614559284 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614559285",NA,"FALSE","no_links: paper 0956797614559285 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614559543",NA,"TRUE",NA,69657,50371,8917,10161,178,2,1,0,2,28,"2"
"0956797614559544",NA,"FALSE","no_links: paper 0956797614559544 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614559730",NA,"TRUE",NA,49963,9786,9955,30020,81,6,1,0,6,2127,"6"
"0956797614560648",NA,"FALSE","no_links: paper 0956797614560648 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614560770",NA,"FALSE","no_links: paper 0956797614560770 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614561043",NA,"FALSE","no_links: paper 0956797614561043 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614561044",NA,"FALSE","no_links: paper 0956797614561044 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614561045",NA,"TRUE",NA,49909,9745,16568,23496,100,99,0,49,50,765,"50"
"0956797614561266",NA,"FALSE","no_links: paper 0956797614561266 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614561267",NA,"FALSE","no_links: paper 0956797614561267 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614561268",NA,"FALSE","no_links: paper 0956797614561268 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614561799",NA,"FALSE","no_links: paper 0956797614561799 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614561800",NA,"FALSE","no_links: paper 0956797614561800 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614562218",NA,"FALSE","no_links: paper 0956797614562218 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614562452",NA,"FALSE","no_links: paper 0956797614562452 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614562453",NA,"TRUE",NA,24264,11660,12371,139,21,2,0,0,2,21,"2"
"0956797614562862",NA,"FALSE","no_links: paper 0956797614562862 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614562863",NA,"TRUE",NA,5186,3122,1015,965,1,1,0,0,1,10,"1"
"0956797614563108",NA,"FALSE","no_links: paper 0956797614563108 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614563338",NA,"FALSE","no_links: paper 0956797614563338 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614563339",NA,"FALSE","no_links: paper 0956797614563339 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614563340",NA,"FALSE","no_links: paper 0956797614563340 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614563521",NA,"FALSE","no_links: paper 0956797614563521 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614563765",NA,"TRUE",NA,16094,9852,4137,1883,4,1,0,0,1,48,"1"
"0956797614563766",NA,"FALSE","no_links: paper 0956797614563766 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614563957",NA,"FALSE","no_links: paper 0956797614563957 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614563958",NA,"TRUE",NA,49944,5737,17612,26425,54,53,0,0,53,629,"53"
"0956797614564191",NA,"FALSE","too_large: 352 paths would require 18 LLM calls (max 10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614566124",NA,"FALSE","no_links: paper 0956797614566124 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614566318",NA,"FALSE","no_links: paper 0956797614566318 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614566319",NA,"FALSE","no_links: paper 0956797614566319 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614566468",NA,"FALSE","no_links: paper 0956797614566468 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614566657",NA,"FALSE","no_links: paper 0956797614566657 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614566658",NA,"FALSE","no_links: paper 0956797614566658 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614566659",NA,"FALSE","no_links: paper 0956797614566659 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614566855",NA,"FALSE","no_links: paper 0956797614566855 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614567203",NA,"FALSE","no_links: paper 0956797614567203 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614567339",NA,"TRUE",NA,41451,23824,13141,4251,39,8,0,0,8,50,"4"
"0956797614567340",NA,"FALSE","no_links: paper 0956797614567340 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614567341",NA,"TRUE",NA,21860,13327,8224,63,12,6,0,0,6,64,"6"
"0956797614567509",NA,"FALSE","no_links: paper 0956797614567509 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614567510",NA,"FALSE","no_links: paper 0956797614567510 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614567511",NA,"TRUE",NA,14272,11083,2959,71,4,3,0,0,3,16,"3"
"0956797614567718",NA,"FALSE","no_links: paper 0956797614567718 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614568156",NA,"FALSE","no_links: paper 0956797614568156 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614568157",NA,"FALSE","no_links: paper 0956797614568157 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614568318",NA,"FALSE","no_links: paper 0956797614568318 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614568319",NA,"FALSE","no_links: paper 0956797614568319 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614568320",NA,"FALSE","no_links: paper 0956797614568320 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614568432",NA,"FALSE","no_links: paper 0956797614568432 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614568433",NA,"FALSE","no_links: paper 0956797614568433 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614568681",NA,"FALSE","no_links: paper 0956797614568681 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613504302",NA,"FALSE","no_links: paper 0956797613504302 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615569002",NA,"FALSE","too_large: 344 paths would require 18 LLM calls (max 10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615569354",NA,"FALSE","no_links: paper 0956797615569354 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615569355",NA,"FALSE","no_links: paper 0956797615569355 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615569577",NA,"FALSE","no_links: paper 0956797615569577 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615569578",NA,"FALSE","no_links: paper 0956797615569578 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615569579",NA,"FALSE","no_links: paper 0956797615569579 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615569580",NA,"FALSE","no_links: paper 0956797615569580 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615569890",NA,"FALSE","no_links: paper 0956797615569890 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615570365",NA,"FALSE","no_links: paper 0956797615570365 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615570366",NA,"FALSE","no_links: paper 0956797615570366 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615570367",NA,"FALSE","no_links: paper 0956797615570367 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615570711",NA,"FALSE","no_links: paper 0956797615570711 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615571017",NA,"FALSE","no_links: paper 0956797615571017 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615571018",NA,"TRUE",NA,174960,128694,34917,11105,52,7,0,0,7,60,"3"
"0956797615571418",NA,"FALSE","no_links: paper 0956797615571418 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615571442",NA,"FALSE","no_links: paper 0956797615571442 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615572231",NA,"TRUE",NA,4663,2834,1657,3,1,0,0,0,0,0,"0"
"0956797615572232",NA,"TRUE",NA,13667,7511,3304,2691,12,1,0,0,1,11,"1"
"0956797615572233",NA,"FALSE","no_links: paper 0956797615572233 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615572758",NA,"FALSE","no_links: paper 0956797615572758 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615572806",NA,"TRUE",NA,101787,91237,10376,13,17,1,0,0,1,10,"1"
"0956797615572903",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615572903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615572904",NA,"FALSE","no_links: paper 0956797615572904 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615572905",NA,"FALSE","no_links: paper 0956797615572905 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615572906",NA,"TRUE",NA,82055,27368,23043,31408,17,8,0,0,8,171,"8"
"0956797615572907",NA,"FALSE","no_links: paper 0956797615572907 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615572908",NA,"FALSE","no_links: paper 0956797615572908 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615572909",NA,"TRUE",NA,96201,63274,9650,23145,17,10,0,0,10,510,"10"
"0956797615573516",NA,"TRUE",NA,13013,9837,2103,877,5,1,0,0,1,13,"1"
"0956797615573520",NA,"FALSE","no_links: paper 0956797615573520 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615573759",NA,"FALSE","no_links: paper 0956797615573759 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615574699",NA,"FALSE","no_links: paper 0956797615574699 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615574952",NA,"FALSE","no_links: paper 0956797615574952 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615575022",NA,"FALSE","no_links: paper 0956797615575022 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615575277",NA,"TRUE",NA,41540,18346,3797,19225,11,5,0,0,5,167,"5"
"0956797615575525",NA,"FALSE","no_links: paper 0956797615575525 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615575706",NA,"FALSE","no_links: paper 0956797615575706 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615575734",NA,"TRUE",NA,15506,9744,4212,1322,4,1,0,0,1,13,"1"
"0956797615575743",NA,"TRUE",NA,11371,7626,3381,44,7,7,0,2,5,33,"7"
"0956797615576473",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615576473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615576489",NA,"TRUE",NA,21691,13858,5128,2518,96,3,1,0,3,146,"3"
"0956797615576533",NA,"FALSE","no_links: paper 0956797615576533 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615577209",NA,"FALSE","no_links: paper 0956797615577209 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615577358",NA,"FALSE","no_links: paper 0956797615577358 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615577619",NA,"TRUE",NA,12966,10126,2709,5,5,0,0,0,0,0,"0"
"0956797615578122",NA,"TRUE",NA,12379,4322,5570,2287,15,15,0,0,15,571,"15"
"0956797615578476",NA,"FALSE","no_links: paper 0956797615578476 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615578854",NA,"FALSE","no_links: paper 0956797615578854 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615578857",NA,"FALSE","no_links: paper 0956797615578857 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615578863",NA,"FALSE","no_links: paper 0956797615578863 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615579273",NA,"TRUE",NA,11613,9068,2332,2,4,0,0,0,0,0,"0"
"0956797615579274",NA,"FALSE","no_links: paper 0956797615579274 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615580279",NA,"FALSE","no_links: paper 0956797615580279 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615580299",NA,"FALSE","no_links: paper 0956797615580299 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615581491",NA,"FALSE","no_links: paper 0956797615581491 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615581492",NA,"FALSE","no_links: paper 0956797615581492 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615581493",NA,"FALSE","no_links: paper 0956797615581493 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615582026",NA,"FALSE","too_large: 295 paths would require 15 LLM calls (max 10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615583038",NA,"TRUE",NA,91328,57575,11410,22117,22,4,0,0,4,276,"4"
"0956797615583295",NA,"FALSE","no_links: paper 0956797615583295 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615583443",NA,"FALSE","no_links: paper 0956797615583443 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615583804",NA,"TRUE",NA,17930,13947,3618,3,6,1,0,0,1,0,"0"
"0956797615583978",NA,"TRUE",NA,42816,25495,12362,4834,13,6,0,0,6,127,"6"
"0956797615583979",NA,"FALSE","no_links: paper 0956797615583979 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615584304",NA,"FALSE","no_links: paper 0956797615584304 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615585002",NA,"FALSE","no_links: paper 0956797615585002 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615585115",NA,"TRUE",NA,46611,16206,5581,24650,5,4,0,0,4,249,"4"
"0956797615586188",NA,"FALSE","no_links: paper 0956797615586188 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615586402",NA,"FALSE","no_links: paper 0956797615586402 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615586403",NA,"FALSE","no_links: paper 0956797615586403 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615586560",NA,"TRUE",NA,99702,61249,14363,23882,39,19,0,0,19,2416,"19"
"0956797615586796",NA,"FALSE","no_links: paper 0956797615586796 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615586979",NA,"FALSE","no_links: paper 0956797615586979 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615588195",NA,"TRUE",NA,53176,35549,10771,6596,20,16,0,0,16,574,"6"
"0956797615588306",NA,"FALSE","no_links: paper 0956797615588306 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615588751",NA,"FALSE","no_links: paper 0956797615588751 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615588753",NA,"TRUE",NA,14590,12027,2417,2,2,0,0,0,0,0,"0"
"0956797615589330",NA,"FALSE","no_links: paper 0956797615589330 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615589585",NA,"FALSE","no_links: paper 0956797615589585 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615589933",NA,"FALSE","no_links: paper 0956797615589933 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615590992",NA,"TRUE",NA,40782,22808,17746,59,1163,4,2,0,4,50,"4"
"0956797615591770",NA,"FALSE","no_links: paper 0956797615591770 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615591771",NA,"FALSE","no_links: paper 0956797615591771 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615591863",NA,"FALSE","no_links: paper 0956797615591863 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615592381",NA,"TRUE",NA,28308,7458,4583,15995,2,1,0,1,0,158,"1"
"0956797615592394",NA,"FALSE","no_links: paper 0956797615592394 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615592630",NA,"FALSE","no_links: paper 0956797615592630 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615593501",NA,"FALSE","no_links: paper 0956797615593501 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615593705",NA,"FALSE","no_links: paper 0956797615593705 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615594118",NA,"FALSE","no_links: paper 0956797615594118 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615594361",NA,"FALSE","no_links: paper 0956797615594361 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615594616",NA,"FALSE","no_links: paper 0956797615594616 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615594620",NA,"FALSE","no_links: paper 0956797615594620 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615594896",NA,"FALSE","no_links: paper 0956797615594896 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615594897",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615594897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615595011",NA,"FALSE","no_links: paper 0956797615595011 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615595018",NA,"FALSE","no_links: paper 0956797615595018 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615595037",NA,"FALSE","no_links: paper 0956797615595037 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615595229",NA,"FALSE","no_links: paper 0956797615595229 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615595607",NA,"TRUE",NA,131171,30131,74500,26261,1498,1355,3,1331,24,8008,"1334"
"0956797615595622",NA,"FALSE","no_links: paper 0956797615595622 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615595962",NA,"FALSE","no_links: paper 0956797615595962 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615596230",NA,"FALSE","no_links: paper 0956797615596230 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615596436",NA,"FALSE","no_links: paper 0956797615596436 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615596713",NA,"TRUE",NA,20526,12438,4159,3806,5,5,0,0,5,44,"5"
"0956797615597332",NA,"FALSE","no_links: paper 0956797615597332 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615597333",NA,"TRUE",NA,22660,4230,11683,6647,23,9,0,4,5,245,"9"
"0956797615597658",NA,"FALSE","no_links: paper 0956797615597658 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615597671",NA,"FALSE","no_links: paper 0956797615597671 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
